timestamp,signal_strength,packet_loss_rate,round_trip_time,communication_protocol,frequency_band,encryption_type,drone_gps_coordinates,altitude,speed_trajectory,transmission_power,message_authentication_status,session_key_validity,signal_noise_ratio,sequence_number_gap,drone_identification,data_rate,network_traffic_volume,gps_signal_integrity,uplink_downlink_quality,base_station_load,port_scanning_attempts,drone_signal_handoff,malware_detection_signals,anomaly_in_behavioral_pattern,intrusion_detection_flags,temporal_patterns,label_normal,label_spoofing,label_mitm,label_ddos,label_gps_spoofing,label_malware,label_jamming,label_protocol_exploit
2022-06-02 03:00:00,-60,20,50,LoRa,2.4,AES,"(-34.05510316965018, 48.58681439507154)",100,30,20,1,1,30,0,37,100,100,1,50,50,0,1,3,0,0,1,1,0,0,0,0,0,0,0
2022-06-02 04:00:00,-60,0,50,LoRa,5.0,RSA,"(-74.92633082499438, 177.34002558307083)",100,30,20,1,1,30,3,36,100,100,1,50,50,0,1,0,3,0,1,0,0,0,0,0,1,0,0
2022-06-02 05:00:00,-60,0,50,ZigBee,2.4,AES,"(25.086736087017655, -22.334429262861477)",100,30,20,1,1,30,0,66,100,1898,1,50,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-02 06:00:00,-60,0,459,Wi-Fi,2.4,Plain-text,"(-70.23005728890328, -38.38960531650858)",100,84,20,1,1,30,0,72,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 07:00:00,-60,0,50,ZigBee,5.0,AES,"(63.878098307774195, -94.03326159861533)",100,30,20,0,1,30,0,65,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2022-06-02 08:00:00,-60,0,50,Wi-Fi,915.0,AES,"(18.255083955863995, 144.64569583863363)",100,30,20,1,0,30,0,68,106,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 09:00:00,-51,0,50,Wi-Fi,2.4,AES,"(28.33085483984452, 164.8885822469066)",100,30,20,1,1,30,0,2,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 10:00:00,-60,0,217,ZigBee,2.4,AES,"(68.49549238322467, -100.75033599507172)",100,30,20,1,0,30,0,22,325,100,1,50,50,0,1,9,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 11:00:00,-65,0,50,Wi-Fi,2.4,AES,"(31.466488080743645, 157.94314034552593)",100,30,20,1,1,30,0,82,100,1633,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-02 12:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-6.252607744397082, -81.19720395490417)",100,30,20,1,1,30,0,36,100,100,1,28,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 13:00:00,-60,0,50,Wi-Fi,915.0,RSA,"(-13.64797864242675, 34.2865462290205)",100,30,20,1,1,30,0,45,100,1370,1,50,50,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2022-06-02 14:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(42.33582809710376, 69.42419194907274)",100,30,20,1,1,30,0,84,100,100,1,34,50,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2022-06-02 15:00:00,-60,0,50,ZigBee,2.4,RSA,"(-31.97242450849236, 151.13726115704122)",100,80,20,1,1,30,0,99,100,964,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-02 16:00:00,-60,7,50,ZigBee,2.4,AES,"(74.51252664613457, 91.09963142408628)",100,30,20,1,1,30,0,87,292,1220,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-02 17:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(28.3706879332117, -83.89868552240767)",100,30,20,1,1,30,0,45,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 18:00:00,-70,0,50,ZigBee,2.4,Plain-text,"(-33.935022352445245, -53.327663599902024)",100,30,20,1,1,30,0,2,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 19:00:00,-60,0,50,ZigBee,2.4,AES,"(70.34897551172708, 53.76961992846714)",100,30,20,1,1,47,0,59,100,1755,1,73,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 20:00:00,-60,0,50,Wi-Fi,2.4,AES,"(84.69322722730715, 71.34799659708528)",100,30,20,0,1,30,0,19,314,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 21:00:00,-60,43,50,Wi-Fi,2.4,Plain-text,"(32.56997430770225, 152.5516808219022)",100,30,20,1,1,30,0,14,100,1593,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 22:00:00,-60,0,50,ZigBee,2.4,AES,"(-81.48778004340524, -18.934344821951413)",100,30,22,1,1,30,0,44,100,525,1,67,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 23:00:00,-60,0,50,Wi-Fi,5.0,Plain-text,"(-83.7567902409555, -62.09639718414034)",100,52,35,1,0,30,0,11,100,100,1,50,298,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-03 00:00:00,-73,0,405,Wi-Fi,5.0,AES,"(83.69525890217531, -76.22320014836835)",100,30,20,1,1,30,0,57,100,100,1,50,50,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2022-06-03 01:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-63.8303985153729, -93.89217862019423)",100,30,20,1,0,30,0,92,100,1183,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 02:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-58.41940955365347, -173.33630472435206)",100,30,38,1,1,30,0,46,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-03 03:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-68.66559141628491, 116.7092096461979)",100,30,20,1,0,30,0,53,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 04:00:00,-60,0,50,LoRa,915.0,RSA,"(85.78845629732768, -131.55840211474086)",100,30,20,1,0,30,0,81,304,100,1,50,235,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-06-03 05:00:00,-60,0,50,Wi-Fi,2.4,AES,"(3.360552215607271, -167.5491280118427)",100,30,20,1,1,30,0,65,100,951,1,50,50,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2022-06-03 06:00:00,-60,0,50,ZigBee,5.0,AES,"(20.132846377605873, -172.72455535063972)",100,51,20,1,1,30,0,41,100,100,1,50,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 07:00:00,-60,0,50,ZigBee,915.0,AES,"(-67.0719679978917, -142.7490955825789)",100,30,20,1,1,30,0,5,335,100,1,76,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 08:00:00,-60,0,50,LoRa,2.4,AES,"(16.924661679836206, -155.62734821772622)",100,80,20,1,1,30,0,31,100,100,1,56,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 09:00:00,-60,0,50,ZigBee,2.4,AES,"(-44.4204268285057, -8.900200005303788)",100,30,20,1,1,30,0,25,100,854,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 10:00:00,-60,0,329,Wi-Fi,915.0,AES,"(3.181064500244105, -177.91114132212095)",100,30,20,1,1,30,0,66,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-03 11:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-32.715126169405956, 112.18067816467749)",100,30,43,1,1,30,0,65,100,1720,1,50,50,0,1,0,1,0,1,0,1,0,0,0,0,0,1
2022-06-03 12:00:00,-60,0,50,ZigBee,2.4,AES,"(-70.06553454503032, -145.1901401835063)",100,30,20,1,0,30,4,52,162,100,1,56,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 13:00:00,-60,0,50,ZigBee,915.0,AES,"(-20.507938226382905, 73.1183242906389)",100,30,20,1,0,30,5,1,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 14:00:00,-60,0,50,ZigBee,2.4,RSA,"(11.337239352164573, -155.38227686630884)",100,30,20,1,1,13,0,4,100,100,1,50,50,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2022-06-03 15:00:00,-60,0,50,ZigBee,2.4,AES,"(86.79613412880212, -118.84816145904576)",100,30,30,1,1,30,0,81,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-03 16:00:00,-60,0,50,Wi-Fi,2.4,AES,"(61.562965809854944, 63.70497918579696)",100,30,20,1,1,30,0,18,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-03 17:00:00,-60,0,50,ZigBee,5.0,AES,"(-65.94267925657343, 115.15967144918784)",100,30,20,1,1,30,0,53,100,1431,1,50,50,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2022-06-03 18:00:00,-60,0,50,ZigBee,915.0,AES,"(-20.92747098648674, -168.27857363720904)",100,30,20,1,0,30,0,42,100,863,1,50,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 19:00:00,-60,0,50,LoRa,2.4,AES,"(79.72900568760176, 36.77134374497149)",100,13,20,1,0,30,0,19,100,100,1,50,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-06-03 20:00:00,-60,0,50,Wi-Fi,5.0,AES,"(24.679528807558512, 41.961714769638036)",100,30,20,1,1,30,0,88,100,100,1,50,95,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2022-06-03 21:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-65.2555398960229, 139.701772977605)",100,30,20,0,1,30,0,65,100,1940,1,50,50,7,1,0,3,0,0,0,0,0,0,0,0,0,0
2022-06-03 22:00:00,-60,0,50,Wi-Fi,5.0,AES,"(37.29503655383958, 178.84501947137682)",100,30,20,1,1,30,0,56,100,100,1,50,93,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2022-06-03 23:00:00,-60,0,50,Wi-Fi,5.0,Plain-text,"(-74.77378894838357, 37.83467681501725)",100,30,20,1,0,30,0,1,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-04 00:00:00,-79,0,50,ZigBee,2.4,AES,"(-74.9250206499898, 128.765915339363)",100,30,20,1,1,30,0,27,100,100,1,77,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-04 01:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(-79.28749897332642, -155.65147451600643)",100,30,20,1,1,30,0,28,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2022-06-04 02:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-74.72097455166363, -76.65121636261969)",100,30,27,1,1,30,0,76,100,100,1,50,132,0,1,0,3,0,0,1,0,0,0,0,0,0,0
2022-06-04 03:00:00,-65,8,50,ZigBee,2.4,AES,"(58.041193364111734, -68.60106921684272)",100,30,20,1,1,30,0,72,473,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-04 04:00:00,-60,0,344,Wi-Fi,5.0,AES,"(22.54934984983356, -130.00767214560915)",100,30,20,1,1,30,0,32,100,1129,1,93,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 05:00:00,-71,0,50,ZigBee,2.4,AES,"(27.992414555235854, 174.91454286763968)",100,30,17,1,1,30,0,99,100,100,1,50,50,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2022-06-04 06:00:00,-60,0,50,ZigBee,5.0,AES,"(-79.2034986759093, 70.65845854659165)",100,30,20,1,1,30,0,47,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 07:00:00,-51,6,50,ZigBee,2.4,AES,"(-75.28064703380404, -81.27558400430955)",100,30,20,1,1,30,0,46,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-04 08:00:00,-83,0,50,LoRa,5.0,Plain-text,"(29.683140362083265, 176.15575011189253)",100,92,21,1,1,30,0,61,100,100,1,50,50,0,1,0,4,0,0,0,0,0,0,0,0,0,0
2022-06-04 09:00:00,-60,0,50,ZigBee,2.4,AES,"(33.56693099627908, -97.00710842713977)",100,30,20,1,1,30,0,7,100,100,1,86,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 10:00:00,-71,4,50,Wi-Fi,5.0,Plain-text,"(-4.491772439815762, 72.6130435077664)",100,30,20,1,1,30,0,78,100,100,1,50,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 11:00:00,-60,0,50,ZigBee,2.4,AES,"(-37.873965282573586, 4.556185015339196)",100,30,20,1,1,30,0,64,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-06-04 12:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-25.967390138186104, 86.5955206006376)",100,30,22,1,1,38,0,96,100,1032,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 13:00:00,-60,0,50,LoRa,2.4,AES,"(15.906995599025961, 147.64165549936325)",100,30,20,1,1,30,0,55,100,100,1,77,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-06-04 14:00:00,-69,0,403,ZigBee,5.0,AES,"(-73.2366208973215, 131.12803831836516)",100,30,20,1,1,30,0,73,160,1400,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 15:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-52.86676665240729, -49.30097881736802)",129,30,20,1,1,30,0,12,100,100,1,50,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-06-04 16:00:00,-60,0,50,ZigBee,5.0,AES,"(-68.90868990218414, -0.7807164246627849)",100,30,20,1,1,30,0,86,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 17:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(-58.1811271797923, 99.07014640132599)",234,30,20,1,1,30,0,5,100,682,1,75,50,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-06-04 18:00:00,-47,0,315,Wi-Fi,5.0,RSA,"(-13.098908203809557, 148.70027686648274)",100,30,20,0,0,30,0,97,100,1557,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 19:00:00,-60,42,148,ZigBee,915.0,RSA,"(-33.769805596639785, 83.47290289236088)",100,30,20,1,1,30,0,10,389,825,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-04 20:00:00,-60,0,343,ZigBee,5.0,RSA,"(-43.049174594628624, 142.97666711561527)",100,30,20,1,1,30,0,71,100,100,1,50,265,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-04 21:00:00,-60,0,291,Wi-Fi,2.4,AES,"(72.83663090773726, 35.01682663556039)",100,69,20,1,1,30,0,28,100,100,1,50,50,0,1,0,3,1,0,1,0,0,0,0,1,0,0
2022-06-04 22:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-43.08434809012566, -68.96528032011925)",100,30,20,1,1,30,0,25,100,100,1,50,50,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022-06-04 23:00:00,-60,0,50,ZigBee,2.4,Plain-text,"(23.982629568386443, -95.20132451394745)",100,30,20,1,1,30,0,54,100,100,1,50,274,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-05 00:00:00,-60,0,50,Wi-Fi,2.4,Plain-text,"(-18.265753471570306, -87.62768214852694)",100,59,20,1,1,30,0,37,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 01:00:00,-60,0,50,Wi-Fi,5.0,AES,"(23.041121907280584, 71.50141200722686)",100,30,20,1,1,30,0,56,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 02:00:00,-42,0,50,LoRa,915.0,AES,"(61.57506913011633, 88.46592898875184)",100,30,20,1,1,30,0,22,100,1647,1,50,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-05 03:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-81.01488212623448, -68.40998863000566)",100,30,20,1,1,30,0,98,100,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2022-06-05 04:00:00,-67,0,50,Wi-Fi,915.0,RSA,"(-86.09465707325106, -144.8766935009915)",100,30,20,1,1,30,0,40,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 05:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(21.934184457948263, -102.20633064245209)",100,30,20,1,1,30,0,16,100,100,1,50,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-06-05 06:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(85.07122551196392, 163.79235335793214)",100,30,20,1,1,30,0,23,100,1669,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-05 07:00:00,-60,0,50,ZigBee,2.4,Plain-text,"(-51.80748010197736, 56.55946388115581)",100,30,20,0,1,30,0,91,100,100,1,34,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2022-06-05 08:00:00,-60,0,50,Wi-Fi,5.0,AES,"(-18.113776780964642, -7.354407190822229)",100,30,20,0,1,30,0,78,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-05 09:00:00,-60,0,50,Wi-Fi,5.0,RSA,"(-68.41448886849795, -79.50207815561635)",100,30,20,0,1,30,0,40,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 10:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(42.43295713285946, 60.21608184898946)",100,30,20,1,1,30,0,70,392,550,1,50,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 11:00:00,-60,0,50,Wi-Fi,2.4,Plain-text,"(-29.071350243309638, 154.32139255631654)",100,30,20,1,1,30,0,52,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 12:00:00,-60,0,50,Wi-Fi,2.4,AES,"(44.715647409630236, -166.0193167014375)",100,30,20,1,1,30,0,53,100,1024,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-05 13:00:00,-60,40,340,ZigBee,2.4,AES,"(12.485974689022754, 32.9539691370087)",100,30,20,1,1,30,0,71,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 14:00:00,-60,0,325,Wi-Fi,5.0,RSA,"(66.03371074714767, -135.1292742120631)",100,30,20,1,1,30,0,9,186,100,1,50,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2022-06-05 15:00:00,-60,0,50,Wi-Fi,2.4,AES,"(83.04886089277508, 146.95249486770524)",100,30,20,1,1,30,0,89,178,100,1,50,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-05 16:00:00,-60,0,50,ZigBee,2.4,RSA,"(72.27399531251046, -122.60106795649219)",100,30,20,1,1,30,0,24,100,1868,1,50,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-06-05 17:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-9.570468114508856, -178.8561572840016)",100,30,20,1,0,30,0,2,100,1097,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 18:00:00,-60,0,50,LoRa,5.0,AES,"(-66.02689758770224, 169.0411925170934)",100,30,20,1,1,36,0,76,100,100,1,50,50,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2022-06-05 19:00:00,-70,0,50,ZigBee,5.0,AES,"(13.244396530067291, -47.556211757966565)",100,30,20,1,1,45,0,97,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-05 20:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-6.4950787585636505, 86.08945801490705)",127,75,20,1,0,14,0,36,100,100,1,50,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-05 21:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(-8.30489739002789, -121.79764120043482)",316,30,20,1,1,30,0,16,100,100,1,50,50,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2022-06-05 22:00:00,-60,0,355,Wi-Fi,915.0,Plain-text,"(-65.25688440308443, -19.24397029481733)",100,14,20,1,1,30,7,73,100,100,1,77,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022-06-05 23:00:00,-60,0,344,Wi-Fi,2.4,AES,"(33.935114103500325, 10.192615844467213)",100,14,20,1,1,30,0,79,100,100,1,58,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06 00:00:00,-71,0,441,ZigBee,2.4,RSA,"(69.87031025481801, 105.24047572619605)",100,30,20,1,1,30,0,48,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-06 01:00:00,-60,0,50,Wi-Fi,2.4,RSA,"(67.99966151395597, 92.48959250248373)",100,30,20,1,1,30,0,73,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-06 02:00:00,-60,25,50,Wi-Fi,2.4,AES,"(-45.8082370576045, -126.68496380810085)",100,30,20,1,0,30,0,91,100,1218,1,50,124,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-06 03:00:00,-60,0,50,Wi-Fi,5.0,RSA,"(33.38531592817101, -4.798912938123124)",100,30,20,1,0,43,0,53,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06 04:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-44.455588520259994, -133.95438792234623)",100,85,20,1,0,30,0,22,100,1341,1,96,50,0,1,0,4,0,0,0,0,0,0,0,1,0,0
2022-06-06 05:00:00,-60,0,145,Wi-Fi,2.4,AES,"(56.56627061565959, -21.231820984159242)",100,30,13,1,1,30,0,63,100,1202,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-06 06:00:00,-60,0,50,Wi-Fi,5.0,Plain-text,"(-87.61798717114127, -163.44276098914725)",100,30,20,0,1,30,0,89,168,100,1,93,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06 07:00:00,-52,0,50,Wi-Fi,2.4,RSA,"(-72.05572250474978, 178.19868346595263)",100,31,20,1,1,30,0,16,100,1626,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-06 08:00:00,-60,0,50,Wi-Fi,915.0,AES,"(-46.36640199982275, -78.64171573368289)",100,30,20,1,1,30,0,20,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-06 09:00:00,-60,0,50,Wi-Fi,2.4,AES,"(59.85856931192117, -151.90491261173628)",100,30,35,1,0,30,0,10,100,100,1,50,139,0,1,0,4,0,0,0,0,0,0,0,0,0,0
2022-06-06 10:00:00,-60,0,197,ZigBee,2.4,AES,"(62.66917667523836, 95.44942455336985)",100,30,20,1,0,30,0,15,100,100,1,90,50,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022-06-06 11:00:00,-60,0,50,Wi-Fi,2.4,AES,"(-50.10730089473759, -52.30806721874565)",100,30,20,1,0,19,0,32,100,1046,1,50,50,0,1,7,0,0,0,0,0,0,0,0,0,0,0
2022-06-06 12:00:00,-68,0,50,Wi-Fi,2.4,RSA,"(-13.725345778924705, 111.11250950102152)",100,30,20,1,1,32,0,8,100,100,1,50,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-06 13:00:00,-60,0,50,ZigBee,2.4,RSA,"(8.608317344279314, -3.6968603508981914)",100,30,20,1,0,30,0,56,100,100,1,50,50,0,1,0,2,0,0,0,0,0,0,0,0,0,0
